13568
9470 0
3 0 1
4 0 2
32 0 3
39 0 4
19445 1
11 1 0
22 1 2
139 1 3
212 1 4
3 1 4 3
1 2
1904 3
7 3 4
54884 4
78 4 0
39 4 1
6 4 2
1012 4 3
