69048
7735 0
10 0 1
1 0 2
37 0 3
37 0 4
1 0 4 3
9801 1
4 1 0
18 1 3
37 1 4
9 2
447 3
9 3 4
14859 4
1 4 0
2 4 1
108 4 3
