69052
483 0
1 0 3
2 0 4
5011 1
2 1 2
18 1 3
22 1 4
3 2
2132 3
1 3 2
18 3 4
24382 4
75 4 0
20 4 1
3 4 2
223 4 3
1 4 3 0
