69250
7081 0
1 0 1
1 0 2
19 0 3
18 0 4
10073 1
1 1 0
3 1 2
35 1 3
25 1 4
8 2
3105 3
3 3 0
1 3 1
2 3 4
11924 4
11 4 0
9 4 1
1 4 2
26 4 3
