5568
72205 0
46 0 1
393 0 2
27 0 2 4
433 0 3
2 0 3 2
1 0 3 4
378 0 4
11581 1
6 1 0
5 1 2
36 1 3
63 1 4
557 3
16 3 4
8917 4
31 4 0
5 4 1
25 4 3
