68743
11492 0
6 0 1
2 0 2
95 0 3
28 0 4
6297 1
1 1 0
3 1 2
20 1 3
32 1 4
1 2
990 3
4 3 4
13561 4
1 4 0
3 4 1
1 4 2
68 4 3
