5057
50199 0
11 0 1
103 0 2
255 0 3
2 0 3 4
406 0 4
1 0 4 2
1 0 4 3
15598 1
7 1 0
4 1 2
152 1 3
79 1 4
1082 3
1 3 2
27263 4
10 4 0
30 4 1
8 4 2
200 4 3
1 4 3 2
