35774
26796 0
3 0 1
9 0 2
128 0 3
78 0 4
1 0 4 3
39690 1
8 1 0
8 1 2
124 1 3
1 1 3 4
131 1 4
1 2
222 3
1692 4
1 4 0
8 4 1
1 4 3
