4.700148 103641 100015 100035 97882 87328 69941 50210 18419 573 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.800148 103823 100025 100110 98906 89014 72850 52341 24460 1030 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
4.900148 104050 99992 100163 99349 90676 75548 54695 30332 1780 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.000149 104247 100022 100225 99629 92309 78167 57264 35676 2912 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.100149 104456 100005 100107 100022 93869 80376 59989 40394 4559 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.200149 104645 99998 100205 100048 95580 82610 62745 43946 6801 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.300149 104806 100010 100282 100099 97063 84547 65780 46850 9741 121 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.400149 104977 99995 100321 100094 98272 86460 68517 49191 13423 210 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.500150 105175 100022 100229 100219 99088 88124 71386 51342 18036 345 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.600150 105295 100001 100391 100187 99530 89798 74035 53466 22727 532 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.700150 105458 100004 100383 100163 99915 91486 76584 55540 27586 913 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.800150 105626 99981 100449 100138 100048 93030 78983 57821 32526 1295 3 0 0 0 0 0 0 0 0 0 0 0 0 0 
5.900150 105772 100021 100386 100166 100114 94579 81066 60369 36589 1816 3 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.000150 105871 100045 100260 100223 100124 96018 83139 62996 40150 2516 2 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.100151 106128 99965 100345 100140 100206 97205 84976 65622 43158 3479 6 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.200151 106325 99978 100280 100203 100233 98414 86715 68267 45556 4681 14 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.300151 106407 100003 100254 100267 100361 99155 88303 70828 47637 6158 18 0 0 0 0 0 0 0 0 0 0 0 0 0 
6.400151 106537 100011 100267 100277 100456 99550 89703 73318 49394 7830 17 0 0 0 0 0 0 0 0 0 0 0 0 0 
